rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
5474,10487119,K01635.01,,FALSE POSITIVE,FALSE POSITIVE,3.374685419,131.7697077,0.7436,4.5857,8.10E+04,30.31,1163,432.73,1316.6,5754,4.514,0.943,297.66129,47.62394,15.746
5475,10621666,K01636.01,,FALSE POSITIVE,FALSE POSITIVE,2.61841006,136.66434,0.6077,3.329,1.91E+02,1.18,1244,565.94,26.3,5904,4.565,0.819,299.06693,47.895191,14.598
5476,10747439,K01638.01,,FALSE POSITIVE,FALSE POSITIVE,4.59359321,134.889631,0.9754,2.6127,1.43E+03,5.52,1125,378.37,116.9,6075,4.486,0.969,297.46457,48.088001,14.455
5477,10749128,K01639.01,,FALSE POSITIVE,FALSE POSITIVE,125.0426,240.291,0.5215,8.99,1.04E+02,1.2,416,7.06,6.4,6273,4.364,1.139,297.90045,48.0947,13.538
5478,10813841,K01640.01,,FALSE POSITIVE,FALSE POSITIVE,6.17039154,354.54497,0.1755,2.116,5.03E+02,2.17,1029,264.63,19,6137,4.487,0.963,297.66211,48.115898,15.406
5479,12253474,K01947.01,,CANDIDATE,CANDIDATE,6.42294697,135.55258,0.1313,1.0768,2.57E+02,1.64,1034,269.8,29.8,6102,4.447,1.016,288.63483,50.912231,12.335
5480,12691412,K01983.01,,FALSE POSITIVE,FALSE POSITIVE,6.9014519,137.02062,0.9529,4.071,1.02E+03,6.9,1339,759.64,8.3,6622,4.149,1.706,290.28619,51.834026,13.502
5481,5024482,K02041.01,,FALSE POSITIVE,FALSE POSITIVE,1.525927019,132.6934,1.2345,3.035,4.46E+02,58.34,2545,9917.8,23.1,6640,3.884,2.099,295.32501,40.187576,12.203
5482,8175131,K02139.01,,FALSE POSITIVE,FALSE POSITIVE,4.271210743,132.10721,0.6209,2.913,2.04E+03,3.15,802,97.84,83.7,4702,4.602,0.67,295.00293,44.09203,15.938
5483,3764879,K02141.01,,FALSE POSITIVE,FALSE POSITIVE,1.306984451,131.529279,1.072,1.1735,3.26E+02,10.73,1753,2230.29,39.9,6102,4.457,1.026,295.77194,38.820042,14.024
5484,5513897,K02591.01,,FALSE POSITIVE,FALSE POSITIVE,0.755112492,132.56068,0.3866,2.827,1.07E+02,0.85,1739,2163.9,32.4,5453,4.563,0.821,284.37183,40.712971,13.974
5485,10664416,K02599.01,,CANDIDATE,CANDIDATE,25.3247209,138.4857,3.7737,44.481,8.16E+02,203.88,484,12.94,97.3,5128,4.6,0.668,291.40079,47.924629,14.856
5486,9602613,K02612.01,,CANDIDATE,CANDIDATE,4.61226344,133.8612,0.7892,2.701,2.93E+01,0.55,1026,262.3,14.1,5461,4.423,0.924,297.14883,46.296951,11.83
5487,5807769,K02614.01,,CANDIDATE,CANDIDATE,7.99019627,132.27183,0.1761,3.274,1.77E+02,1.15,875,138.65,17.8,5933,4.547,0.861,296.38882,41.040569,14.59
5488,11495766,K02630.01,,FALSE POSITIVE,FALSE POSITIVE,4.1749166,134.1713,0.4759,4.828,4.07E+01,0.61,1116,366.59,11.8,5910,4.505,0.94,285.22531,49.424179,13.391
5489,3228988,K03992.01,,FALSE POSITIVE,FALSE POSITIVE,0.730946321,132.22565,1.0945,3.857,2.26E+02,10.11,1863,2849.83,29.9,5761,4.561,0.828,289.80423,38.370708,15.312
5490,2970804,K03993.01,,FALSE POSITIVE,FALSE POSITIVE,0.686993582,131.661805,1.5762,3.3736,2.78E+03,67.15,2061,4267.13,144.3,5780,4.438,1,286.10696,38.107628,9.16
5491,7552701,K03994.01,,FALSE POSITIVE,FALSE POSITIVE,1.324249858,131.50858,0.365,1.402,7.15E+01,1.32,2218,5726.25,20.4,6531,4.184,1.53,298.0513,43.164909,13.869
5492,7418173,K03995.01,,FALSE POSITIVE,FALSE POSITIVE,0.780632004,132.190748,3.0569,1.4134,8.07E+02,494.96,2715,12837.08,143.3,5354,3.754,2.18,281.57571,43.068111,13.331
5493,3228804,K03996.01,,FALSE POSITIVE,FALSE POSITIVE,0.730944471,132.22489,1.0437,4.312,2.71E+02,6.01,1771,2322.99,44.4,5504,4.572,0.819,289.76114,38.353519,15.01
5494,11045383,K01645.01,,CANDIDATE,CANDIDATE,41.16679024,158.91746,0.9801,2.1769,5.57E+03,10.31,446,9.35,228.6,5193,4.503,0.805,298.21094,48.559158,13.418
5495,11391667,K01652.01,,FALSE POSITIVE,FALSE POSITIVE,1.083736646,134.1369273,1.2665,1.58181,9.09E+03,40.38,1744,2188.57,388,5619,4.381,0.946,285.30206,49.263451,12.923
5496,11392017,K01653.01,,FALSE POSITIVE,FALSE POSITIVE,2.455698641,133.03336,1.8939,3.059,3.24E+02,229.33,1890,3017.14,27.1,5148,3.624,2.314,285.53549,49.298439,13.39
5497,3446451,K01735.01,,FALSE POSITIVE,FALSE POSITIVE,0.642348488,131.911132,1.387,1.9874,2.65E+02,71,3119,22381.23,148.5,7102,4.171,1.626,292.13745,38.599419,12.305
5498,6603756,K01729.01,,CANDIDATE,CANDIDATE,5.204283146,135.886,0.104,6.20335,3.91E+04,16.71,934,180.12,1425.1,5332,4.471,0.86,291.09161,42.058479,15.424
5499,8460600,K01730.01,,FALSE POSITIVE,FALSE POSITIVE,6.352090095,134.2070294,0.129,3.88338,7.73E+04,19.11,771,83.66,2776.2,5089,4.58,0.693,300.77478,44.487751,14.933
5500,12121470,K02142.01,,FALSE POSITIVE,FALSE POSITIVE,1.877358582,132.26391,0.3094,1.7304,2.28E+02,1.59,1632,1678.39,27.2,6363,4.444,1.035,296.80524,50.611061,14.688
5501,3327993,K02157.01,,FALSE POSITIVE,FALSE POSITIVE,2.11551359,134.10016,1.8059,5.841,4.48E+02,85.4,1397,900.64,30.3,5900,4.509,0.951,287.18005,38.414131,15.897
5502,5467124,K02161.01,,FALSE POSITIVE,FALSE POSITIVE,2.84574083,134.27518,1.2221,10.104,2.56E+02,24.49,1259,593.34,97.7,5878,4.512,0.945,296.67761,40.65369,13.591
5503,7906739,K02165.01,,FALSE POSITIVE,FALSE POSITIVE,7.01480719,136.87956,0.6955,3.898,1.16E+02,1,929,175.85,26.2,5912,4.501,0.87,296.8017,43.654259,13.601
5504,2860114,K02170.01,,FALSE POSITIVE,FALSE POSITIVE,0.941602954,132.976259,0.1599,1.0485,6.00E+02,2.03,1607,1575.78,52.5,5237,4.481,0.837,293.06598,38.042011,14.834
5505,8501062,K02176.01,,FALSE POSITIVE,FALSE POSITIVE,24.40213373,149.47431,,12.57,,,,,,,,,294.06879,44.574772,13.424
5506,11966253,K02772.01,,FALSE POSITIVE,FALSE POSITIVE,0.643468765,131.83738,0.2968,1.0676,1.40E+02,1.01,1999,3772.66,22.5,5670,4.452,0.843,293.31952,50.364262,14.658
5507,10275805,K02782.01,,FALSE POSITIVE,FALSE POSITIVE,112.645118,183.0072,1.5157,7.421,2.02E+03,60.73,377,4.77,20.8,5897,4.489,0.992,292.55612,47.329079,15.701
5508,5709889,K02783.01,,CANDIDATE,CANDIDATE,0.526888071,131.86442,0.4148,0.9653,1.56E+02,0.82,1448,1038.43,33.2,4266,4.614,0.657,293.17096,40.99559,14.694
5509,3119256,K02784.01,,CANDIDATE,CANDIDATE,4.14245284,132.90441,0.3131,2.307,6.45E+01,1.44,1756,2250.03,21.1,6788,3.961,1.755,292.05014,38.261002,11.056
5510,9943435,K02788.01,,FALSE POSITIVE,FALSE POSITIVE,0.777664267,131.52453,0.4798,1.1768,1.78E+02,1.12,1821,2597.43,38.6,5758,4.558,0.817,288.03152,46.827549,14.397
5511,2442359,K03997.01,,FALSE POSITIVE,FALSE POSITIVE,0.552834307,131.7547,1.7343,1.2847,1.50E+02,215.05,3102,21895.36,26.7,5132,3.675,2.648,291.22318,37.781551,13.931
5512,7707742,K03998.01,,FALSE POSITIVE,FALSE POSITIVE,0.75835468,132.623472,0.5936,4.3171,3.27E+05,122.94,3120,22401.95,475.5,7131,4.084,1.83,298.89954,43.395641,16.975
5513,6041734,K02167.03,,CANDIDATE,CANDIDATE,76.5369586,164.15492,0.0644,5.693,7.12E+02,2.75,471,11.62,18.7,6240,4.406,1.025,291.60449,41.309361,15.28
5514,2010191,K03999.01,,FALSE POSITIVE,FALSE POSITIVE,3.43525204,132.63663,1.6769,4.383,2.98E+02,74.63,1281,637.24,30.5,6072,4.408,0.991,290.38721,37.47818,14.603
5515,5471675,K04000.01,,FALSE POSITIVE,FALSE POSITIVE,0.962827975,132.20327,0.5585,3.057,6.61E+01,1.54,2682,12235.91,29.2,6561,4.054,1.821,297.72037,40.6502,13.306
5516,8845574,K01734.01,,FALSE POSITIVE,FALSE POSITIVE,1.878159502,136.27073,0.9088,1.7855,8.60E+02,2.39,1141,400.37,38.2,5075,4.598,0.67,300.31107,45.02494,15.75
5517,2021440,K01987.01,,FALSE POSITIVE,FALSE POSITIVE,7.8115845,136.32576,1.1943,5.954,9.14E+02,17.78,716,62.23,34.7,5135,4.627,0.709,292.96844,37.488689,15.611
5518,3122985,K01949.01,,FALSE POSITIVE,FALSE POSITIVE,0.993488878,131.607431,0.8347,1.9775,2.65E+04,18.86,1914,3172.24,197.7,5811,4.328,0.998,292.91891,38.206692,14.701
5519,3248019,K01759.01,,CANDIDATE,CANDIDATE,1.334104616,132.3674782,0.9415,3.13471,6.61E+04,42.73,1880,2954.64,2326.7,6319,4.373,1.083,294.59683,38.37014,15.387
5520,3328026,K01994.01,,FALSE POSITIVE,FALSE POSITIVE,2.115497559,134.11511,1.5899,7.002,4.59E+02,66.6,1438,1010.04,41.9,5927,4.473,1.004,287.18961,38.43166,15.147
5521,2014991,K02178.01,,FALSE POSITIVE,FALSE POSITIVE,6.49678875,132.17156,0.1642,2.548,1.32E+02,2.29,1464,1085.39,15.1,6429,3.955,1.969,291.54935,37.40358,12.396
5522,12885212,K02184.01,,FALSE POSITIVE,FALSE POSITIVE,2.057502025,133.31303,0.2037,2.497,3.83E+02,1.25,1037,273.13,22.9,4893,4.659,0.653,290.17502,52.220341,15.504
5523,5894073,K02187.01,,FALSE POSITIVE,FALSE POSITIVE,10.58536573,136.98704,0.8884,4.6704,3.15E+02,2.42,937,181.98,47.5,6237,4.387,1.165,296.64755,41.177021,13.748
5524,10518424,K02188.01,,FALSE POSITIVE,FALSE POSITIVE,2.69631736,132.99817,0.5448,3.398,2.32E+02,1.46,1334,749.66,26.2,6106,4.496,0.923,283.75385,47.796951,15.319
5525,4245933,K02190.01,,FALSE POSITIVE,FALSE POSITIVE,11.2578439,140.7887,0.9491,18.699,5.12E+02,1.82,502,15.03,47,4262,4.677,0.6,286.40198,39.338799,15.83
5526,12935144,K02847.01,,FALSE POSITIVE,FALSE POSITIVE,1.099290147,131.50336,0.0512,1.653,3.27E+02,1.47,1415,947.02,19.4,4878,4.5,0.843,290.233,52.33601,15.496
5527,6185496,K02858.01,,FALSE POSITIVE,FALSE POSITIVE,0.474628891,131.5423,0.2143,1.0146,3.38E+02,1.42,1837,2691.55,28.7,4904,4.527,0.786,284.36203,41.577549,15.692
5528,9149789,K02874.01,,FALSE POSITIVE,FALSE POSITIVE,0.352515963,132.01684,0.1933,1.0469,1.76E+02,1.02,2202,5561.26,36.6,5461,4.589,0.769,289.85889,45.503841,14.867
5529,12170648,K02875.01,,FALSE POSITIVE,FALSE POSITIVE,0.299697768,132.017058,0.1844,0.7128,3.63E+02,1.5,2245,6005.79,56,5180,4.547,0.782,296.96381,50.74538,14.828
5530,7051984,K02879.01,,FALSE POSITIVE,FALSE POSITIVE,0.339070045,131.86877,0.0386,1.088,5.26E+01,1.58,3648,41863.05,40.9,5653,3.846,2.183,296.7019,42.508652,12.771
5531,9851943,K04001.01,,FALSE POSITIVE,FALSE POSITIVE,1.081940746,131.52556,0.2598,5.132,2.44E+02,1.1,1364,819.14,35.4,4938,4.569,0.718,299.04044,46.670368,15.254
5532,5773121,K04002.01,,CANDIDATE,CANDIDATE,0.524176094,131.6014,0.0915,0.8725,2.36E+02,1.42,2045,4133.52,26.5,5396,4.491,0.93,285.33154,41.063911,15.04
5533,2708420,K04003.01,,FALSE POSITIVE,FALSE POSITIVE,1.89130251,132.66392,0.722,5.626,9.09E+01,1.22,1675,1860.58,28.8,5892,4.228,1.192,290.35153,37.94857,13.911
5534,4814502,K04004.01,,CANDIDATE,CANDIDATE,4.94328533,135.57765,0.004,2.711,1.36E+02,2.24,1490,1164.87,19,5759,3.846,1.916,283.99509,39.917,12.697
5535,8142787,K04005.01,Kepler-439 b,CONFIRMED,CANDIDATE,178.140456,210.118,0.6618,10.104,8.00E+02,2.33,284,1.54,21,5592,4.584,0.782,280.80157,44.033989,14.56
5536,3345675,K01772.01,,CANDIDATE,CANDIDATE,120.0031767,250.139617,0.9815,3.4335,4.17E+04,23.46,240,0.79,174.3,4317,4.625,0.669,292.30069,38.402142,15.635
5537,3654950,K01766.01,,FALSE POSITIVE,FALSE POSITIVE,4.067371161,134.316181,0.8143,5.89072,7.18E+04,24.63,977,215.71,1932.3,5385,4.532,0.75,293.83289,38.73634,15.858
5538,3836453,K01903.01,,FALSE POSITIVE,FALSE POSITIVE,1.540395665,131.996457,0.2205,1.7894,2.29E+02,1.09,1212,510.38,121.7,4952,4.589,0.736,286.95236,38.918331,12.057
5539,3952651,K01912.01,,FALSE POSITIVE,FALSE POSITIVE,32.9045322,141.29677,1.166,3.88,1.11E+03,21.19,568,24.63,33.3,5780,4.438,1,291.04391,39.023685,13.96
5540,3966262,K01811.01,,FALSE POSITIVE,FALSE POSITIVE,2.463529404,135.34685,1.8195,3.087,8.62E+02,71.94,1172,446.43,44.2,5524,4.579,0.78,294.57605,39.03928,14.914
5541,4144231,K01791.01,,FALSE POSITIVE,FALSE POSITIVE,22.91338527,140.64863,1.2847,3.8158,5.88E+03,23.84,502,15.07,116.7,5443,4.683,0.583,287.83228,39.225552,15.469
5542,9964670,K02192.01,,FALSE POSITIVE,FALSE POSITIVE,1.541347362,132.32627,0.3511,3.2179,4.30E+02,1.63,1280,633.81,52.8,5154,4.582,0.792,297.02771,46.874519,15.316
5543,6209798,K02196.01,,FALSE POSITIVE,FALSE POSITIVE,1.205414363,131.93509,1.0376,1.574,1.06E+02,6.85,2079,4420.33,33.7,6293,4.241,1.229,293.33835,41.59024,13.064
5544,6525249,K02197.01,,FALSE POSITIVE,FALSE POSITIVE,1.7103203,131.60602,1.0051,3.512,4.52E+02,4.86,1620,1627.3,29.2,6140,4.455,1.048,292.73456,41.90477,15.961
5545,11075429,K02198.01,,CANDIDATE,CANDIDATE,23.9210791,139.07583,0.1687,4.692,1.51E+02,2.23,980,217.61,25,7143,4.101,1.785,287.13028,48.665371,12.768
5546,11705004,K02199.01,,CANDIDATE,CANDIDATE,9.03322647,137.17712,0.42,3.049,6.70E+02,2.05,729,66.89,21.5,5311,4.588,0.788,287.53503,49.801659,15.901
5547,6137681,K03932.01,,FALSE POSITIVE,FALSE POSITIVE,356.53636,433.61937,1.0762,5.598,3.47E+03,13.31,220,0.55,26.5,5385,4.532,0.75,295.83484,41.426971,15.481
5548,11244682,K03933.01,,CANDIDATE,CANDIDATE,3.49078834,133.10138,0.3764,1.476,3.74E+02,1.41,1013,249.21,15.1,5513,4.616,0.724,292.13733,48.917191,14.678
5549,9655419,K03934.01,,FALSE POSITIVE,FALSE POSITIVE,1.92149722,133.22781,1.953,1.848,1.05E+03,240.28,2384,7634.18,11.7,6831,3.959,2.247,294.34845,46.390755,12.659
5550,5895158,K03935.01,,CANDIDATE,CANDIDATE,1.093663559,132.47329,0.405,1.4839,2.33E+02,1.35,1676,1864.25,27.9,5835,4.544,0.869,296.9028,41.198189,14.815
5551,4947556,K03936.01,,CANDIDATE,CANDIDATE,141.6088561,190.27276,0.2227,7.506,1.23E+03,2.89,290,1.68,42.7,5083,4.512,0.844,297.57712,40.02771,13.336
5552,5471690,K04006.01,,FALSE POSITIVE,FALSE POSITIVE,12.425299,133.9779,0.6956,24.434,1.02E+02,2.63,1344,770.64,51,6638,3.792,2.445,297.72531,40.640789,12.876
5553,8376848,K04007.01,,CANDIDATE,CANDIDATE,11.492897,133.3012,1.3482,7.891,2.99E+02,39.97,860,129.57,19.9,6208,4.462,1.009,295.74899,44.37476,15.472
5554,5350447,K04008.01,,FALSE POSITIVE,FALSE POSITIVE,70.7514489,175.36776,1.8127,6.079,1.05E+03,85.89,441,8.97,25.4,5771,4.4,0.936,287.92313,40.517269,15.187
5555,4173026,K02172.02,,CANDIDATE,CANDIDATE,116.582614,246.63259,0.4897,6.05,1.18E+03,3.43,371,4.47,21,5738,4.426,0.981,295.164,39.201408,15.104
5556,8934103,K04009.01,,CANDIDATE,CANDIDATE,175.138819,296.03986,0.504,10.666,6.78E+02,2.94,361,4,19.3,6210,4.4,1.1,283.3457,45.27446,15.245
5557,4150390,K01768.01,,FALSE POSITIVE,FALSE POSITIVE,55.25177425,144.456792,0.9415,6.0924,4.56E+04,27.22,446,9.37,614.7,5800,4.553,0.841,289.68658,39.297199,15.807
5558,4851464,K01757.01,,FALSE POSITIVE,FALSE POSITIVE,5.548250717,133.219702,0.161,6.0525,4.84E+04,22.61,1088,330.92,1870.6,6131,4.457,1.024,295.88867,39.911301,15.752
5559,4913000,K01775.01,,FALSE POSITIVE,FALSE POSITIVE,4.442520058,133.607292,1.2971,2.5194,6.65E+02,40.32,1312,701.04,238.9,6553,4.386,1.148,288.4743,40.085678,11.668
5560,4945877,K01936.01,,CANDIDATE,CANDIDATE,1.339670843,132.16763,0.4932,1.859,2.85E+01,1.2,3464,34037.68,36,9436,4.122,2.161,297.19012,40.027969,10.455
5561,5110423,K01777.01,,CANDIDATE,CANDIDATE,2.685223606,133.731661,1.2998,4.0497,7.55E+03,32.29,1121,372.91,378.4,5559,4.606,0.729,294.83679,40.265598,15.828
5562,2581191,K02203.01,,FALSE POSITIVE,FALSE POSITIVE,1.99044283,132.7094,0.963,3.522,1.45E+02,1.57,1543,1338.27,25,6208,4.462,1.009,292.60025,37.832069,14.349
5563,7379385,K02207.01,,FALSE POSITIVE,FALSE POSITIVE,67.232049,171.7281,0.9788,25.322,3.97E+02,2.8,482,12.79,38,6157,4.418,1.016,296.4201,42.936989,14.548
5564,6199702,K02211.01,,FALSE POSITIVE,FALSE POSITIVE,0.805260449,132.099617,0.0962,0.9753,3.59E+02,1.95,2106,4647.32,53.9,6244,4.457,1.017,290.12604,41.59943,14.633
5565,6307083,K02050.01,,FALSE POSITIVE,FALSE POSITIVE,75.3789791,167.10991,0.977,6.632,3.12E+02,2.12,359,3.93,37.4,5164,4.544,0.835,297.63519,41.641869,12.218
5566,6780158,K02231.01,,FALSE POSITIVE,FALSE POSITIVE,2.464164753,131.9193,0.014,1.842,7.79E+01,1.63,1709,2018.62,32.3,5238,3.84,1.883,292.6597,42.272831,13.145
5567,4947556,K03936.02,,CANDIDATE,CANDIDATE,13.02678441,139.14869,0.3879,0.69,3.69E+02,1.65,643,40.51,12.3,5083,4.512,0.844,297.57712,40.02771,13.336
5568,7362696,K03937.01,,FALSE POSITIVE,FALSE POSITIVE,4.93129496,134.82062,1.2166,1.9235,7.23E+02,20.94,944,187.36,30.3,5457,4.508,0.779,291.76056,42.92392,15.535
5569,3865595,K03938.01,,FALSE POSITIVE,FALSE POSITIVE,5.59187168,132.87535,0.2116,1.6861,2.53E+02,87.74,4794,124810.93,23.1,3915,1.173,58.325,295.29874,38.930496,13.627
5570,9593528,K03939.01,,FALSE POSITIVE,FALSE POSITIVE,1.88655321,132.3917,1.4864,1.383,3.45E+03,71.9,1795,2453.86,95.3,6296,4.247,1.249,294.0282,46.201771,15.21
5571,5195945,K03940.01,,FALSE POSITIVE,FALSE POSITIVE,14.53682847,132.36697,1.9155,3.215,1.08E+03,941.96,1757,2252.24,43.6,5045,2.814,9.131,294.31287,40.319721,12.93
5572,5288577,K04010.01,,FALSE POSITIVE,FALSE POSITIVE,1.728526189,131.81018,0.6798,3.928,1.94E+02,3.31,2491,9100.75,25.2,6701,3.882,2.237,295.50217,40.409943,13.597
5573,11969988,K04011.01,,FALSE POSITIVE,FALSE POSITIVE,2.190691027,132.01454,0.7379,4.471,6.46E+01,0.99,1580,1472.39,43.9,6205,4.367,1.136,295.05322,50.34774,12.521
5574,8483258,K04012.01,,FALSE POSITIVE,FALSE POSITIVE,372.16478,233.7717,0.7967,11.288,2.07E+03,5.68,279,1.44,23.5,6194,4.415,1.129,286.54303,44.509621,15.823
5575,4832225,K04013.01,,FALSE POSITIVE,FALSE POSITIVE,0.947730115,132.39634,0.0108,1.059,1.33E+02,2.57,3885,53872.33,23,9436,4.122,2.161,290.74661,39.91103,9.072
5576,9009953,K04014.01,,CANDIDATE,CANDIDATE,234.244257,210.80985,0.9415,12.929,4.67E+02,3.14,335,2.99,27.1,6299,4.401,1.167,286.94971,45.353828,13.685
5577,5302006,K01755.01,,FALSE POSITIVE,FALSE POSITIVE,6.14631655,132.74849,0.9216,3.63,8.67E+02,4.63,1259,594.36,19.1,6725,4.335,1.31,298.29898,40.470329,15.05
5578,5306720,K01991.01,,FALSE POSITIVE,FALSE POSITIVE,27.36440303,143.46255,1.3772,3.615,2.28E+03,51.75,659,44.62,43.6,6173,4.429,1.108,299.18491,40.484371,15.244
5579,5389540,K01836.01,,FALSE POSITIVE,FALSE POSITIVE,10.26216873,133.21322,1.3624,5.0146,3.62E+03,25.35,509,15.83,74.8,4320,4.713,0.538,298.46799,40.516678,13.259
5580,5444384,K01778.01,,FALSE POSITIVE,FALSE POSITIVE,1.519528579,132.5529,0.8763,5.2679,9.55E+03,12.02,1653,1763.83,162,6028,4.459,1.047,290.51465,40.693001,15.551
5581,5450814,K01780.01,,FALSE POSITIVE,FALSE POSITIVE,6.487524473,137.625187,1.3084,2.44148,2.19E+04,26.59,595,29.61,538.4,4491,4.761,0.487,292.55685,40.638191,15.693
5582,9635510,K02234.01,,FALSE POSITIVE,FALSE POSITIVE,2.3519604,131.90898,1.6766,5.358,2.65E+02,75.41,1443,1025.78,28.5,6147,4.463,1.003,284.6947,46.372589,15.347
5583,8076630,K02235.01,,FALSE POSITIVE,FALSE POSITIVE,0.861641846,131.80875,0.4873,1.8172,2.10E+02,1.02,1613,1599.85,37.8,5506,4.596,0.688,282.21646,43.93359,14.614
5584,4077901,K02239.01,,FALSE POSITIVE,FALSE POSITIVE,12.1096481,140.75481,0.9792,10.186,1.39E+02,1.2,680,50.68,30.8,5437,4.547,0.739,296.42896,39.133759,13.007
5585,10271691,K02240.01,,FALSE POSITIVE,FALSE POSITIVE,63.909601,136.6718,0.0578,11.85,1.43E+02,0.76,351,3.57,6.1,5227,4.668,0.643,290.88684,47.326679,14.746
5586,10544677,K02244.01,,FALSE POSITIVE,FALSE POSITIVE,19.735235,138.58554,1.9507,5.161,2.73E+02,108.41,738,70.23,16.6,6319,4.447,1.032,295.54919,47.72657,14.689
5587,9904006,K02135.02,,CANDIDATE,CANDIDATE,20.1890097,142.19265,0.1442,6.18,1.11E+02,1.25,785,89.79,17.9,6327,4.327,1.175,296.80344,46.74115,13.573
5588,8552587,K03941.01,,FALSE POSITIVE,FALSE POSITIVE,1.061935119,131.724952,1.2733,3.3299,4.33E+02,32.95,1934,3308.48,115.7,6258,4.449,1.031,288.90982,44.60836,14.126
5589,6019872,K03942.01,,FALSE POSITIVE,FALSE POSITIVE,1.485893057,132.74649,1.7855,2.453,2.31E+02,63.28,1273,620.65,28.6,5088,4.559,0.727,282.54819,41.334431,14.151
5590,7679812,K03943.01,,CANDIDATE,CANDIDATE,38.5752965,167.88225,0.096,19.487,1.92E+02,1.96,702,57.46,49.7,6478,4.194,1.402,290.87228,43.333,12.626
5591,4864734,K03944.01,,FALSE POSITIVE,FALSE POSITIVE,1.845607954,131.80805,1.8282,2.4269,5.43E+02,275.24,2503,9283.04,45.1,5974,3.639,2.978,298.69202,39.984039,13.809
5592,8282846,K04015.01,,CANDIDATE,CANDIDATE,133.3036741,167.7559,0.0035,7.416,1.20E+03,2.71,301,1.94,30.6,5269,4.543,0.801,284.21942,44.268539,15.307
5593,5938970,K04016.01,,CANDIDATE,CANDIDATE,125.4131177,195.62717,0.0198,2.2134,1.40E+03,2.3,238,0.75,22.5,4366,4.624,0.639,283.34448,41.20174,14.073
5594,8381693,K04017.01,,FALSE POSITIVE,FALSE POSITIVE,21.571421,137.3082,0.0802,13.61,4.76E+01,1.13,888,146.81,8.1,6070,3.983,1.628,297.13824,44.378078,13.86
5595,4929299,K04018.01,,FALSE POSITIVE,FALSE POSITIVE,0.868723335,132.08297,0.2999,1.229,2.11E+02,1.53,1999,3776.5,25.1,5761,4.331,1.046,293.35101,40.059711,14.774
5596,7375348,K00266.01,,CANDIDATE,CANDIDATE,25.30889748,171.50636,0.7101,5.6829,1.55E+02,2.36,862,130.61,61.6,6283,4.046,1.768,295.40433,42.981422,11.472
5597,10223615,K00065.01,,FALSE POSITIVE,FALSE POSITIVE,27.25471993,176.52949,,0.73,,,,,,,,,297.39066,47.223869,11.679
5598,3342463,K00383.01,,FALSE POSITIVE,FALSE POSITIVE,34.10787519,183.56881,,4.1,,,,,,,,,291.52365,38.40519,13.109
5599,6680177,K00860.01,,FALSE POSITIVE,FALSE POSITIVE,16.61474421,177.04832,,2.77,,,,,,,,,288.24796,42.10746,15.245
5600,5565497,K01789.01,,FALSE POSITIVE,FALSE POSITIVE,1.412524065,131.70439,1.2738,5.4098,1.05E+03,63.69,3001,19160.84,553.8,8468,4.114,1.91,299.38208,40.758141,11.521
5601,5730389,K01956.01,,FALSE POSITIVE,FALSE POSITIVE,2.7595651,131.71703,0.9973,6.719,4.89E+02,3.74,1209,505.23,79.9,5641,4.505,0.876,298.0607,40.960732,14.618
5602,5802478,K01834.01,,FALSE POSITIVE,FALSE POSITIVE,3.791877603,134.13394,0.226,2.6563,5.75E+02,2.2,1202,492.81,70,6171,4.495,0.91,295.15802,41.047871,14.394
5603,5942093,K01995.01,,CANDIDATE,CANDIDATE,14.38725139,131.85121,1.3533,1.8644,2.09E+03,37.74,725,65.41,43.5,5830,4.479,0.859,284.87454,41.203651,15.264
5604,5992270,K01855.01,,CANDIDATE,CANDIDATE,58.4301004,168.30191,0.9304,6.896,1.97E+03,3.43,300,1.91,61.8,4338,4.643,0.609,299.62198,41.212509,14.782
5605,4761060,K02249.01,,FALSE POSITIVE,FALSE POSITIVE,13.37931695,140.92889,0.9707,8.89,4.30E+02,4.28,1112,360.83,73.4,6743,4.076,1.592,295.54712,39.861759,12.301
5606,5479802,K02251.01,,FALSE POSITIVE,FALSE POSITIVE,13.26258242,136.29013,0.9341,4.561,1.04E+03,3.73,766,81.56,36.2,5973,4.506,0.935,299.34885,40.621319,15.38
5607,5607631,K02254.01,,FALSE POSITIVE,FALSE POSITIVE,20.569759,140.2478,1.3622,4.185,3.73E+02,34.68,650,42.08,21.5,6092,4.56,0.839,287.80338,40.890228,14.659
5608,4951249,K02258.01,,FALSE POSITIVE,FALSE POSITIVE,4.5234404,135.46555,0.017,2.316,2.93E+02,1.78,1183,462.34,18.6,6197,4.449,1.035,298.35513,40.049938,15.146
5609,9156585,K02054.01,,FALSE POSITIVE,FALSE POSITIVE,22.3242602,134.44693,0.9549,3.473,1.30E+03,4.31,611,32.87,30.6,5648,4.489,0.912,292.63052,45.574219,15.612
5610,3121340,K03945.01,,FALSE POSITIVE,FALSE POSITIVE,0.723946061,132.06357,1.1957,2.193,2.94E+02,67.5,3195,24641.6,24.9,5160,3.424,2.897,292.52948,38.282848,13.578
