# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Apr  2 05:10:39 2016
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [sexagesimal]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [sexagesimal]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate
980,Kepler-197,c,Transit,4,10.34969500,0.090000,,,,,0.110,,0,1,0,0,19h40m54.34s,295.226435,+50d33m32.4s,50.559006,,11.811,Kepler-band,6004.00,,1.12,2014-05-14
981,Kepler-197,d,Transit,4,15.67756300,0.119000,,,,,0.109,,0,1,0,0,19h40m54.34s,295.226435,+50d33m32.4s,50.559006,,11.811,Kepler-band,6004.00,,1.12,2014-05-14
982,Kepler-197,e,Transit,4,25.20971500,0.164000,,,,,0.081,,0,1,0,0,19h40m54.34s,295.226435,+50d33m32.4s,50.559006,,11.811,Kepler-band,6004.00,,1.12,2014-05-14
983,Kepler-198,b,Transit,2,17.79003700,0.131000,,,,,0.252,,0,1,0,0,19h22m41.55s,290.673130,+38d41m27.6s,38.691011,,13.597,Kepler-band,5574.00,0.93,0.94,2014-05-14
984,Kepler-198,c,Transit,2,49.56741600,0.259000,,,,,0.220,,0,1,0,0,19h22m41.55s,290.673130,+38d41m27.6s,38.691011,,13.597,Kepler-band,5574.00,0.93,0.94,2014-05-14
985,Kepler-199,b,Transit,2,23.63760400,0.158000,,,,,0.277,,1,1,0,0,19h42m14.26s,295.559419,+40d14m10.6s,40.236271,,13.595,Kepler-band,5644.00,,0.97,2014-05-14
986,Kepler-199,c,Transit,2,67.09340800,0.316000,,,,,0.290,,1,1,0,0,19h42m14.26s,295.559419,+40d14m10.6s,40.236271,,13.595,Kepler-band,5644.00,,0.97,2014-05-14
987,Kepler-20,b,Transit,5,3.69612190,0.045370,0.320000,86.500,0.02700,Mass,0.170,6.50000,0,1,0,0,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,290.00,12.498,Kepler-band,5455.00,0.91,0.94,2014-05-14
988,Kepler-20,c,Transit,5,10.85409200,0.093000,0.400000,88.390,0.05100,Mass,0.274,2.91000,0,1,0,0,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,290.00,12.498,Kepler-band,5455.00,0.91,0.94,2014-05-14
989,Kepler-20,d,Transit,5,77.61184000,0.345300,0.600000,89.570,0.06300,Mass,0.245,4.07000,0,1,0,0,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,290.00,12.498,Kepler-band,5455.00,0.91,0.94,2014-05-14
990,Kepler-20,e,Transit,5,6.09849300,,0.280000,87.500,0.01000,Mass,0.077,,0,1,0,0,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,290.00,12.498,Kepler-band,5455.00,0.91,0.94,2014-05-14
991,Kepler-20,f,Transit,5,19.57706000,,0.320000,88.680,0.04500,Mass,0.092,,0,1,0,0,19h10m47.52s,287.698004,+42d20m19.4s,42.338726,290.00,12.498,Kepler-band,5455.00,0.91,0.94,2014-05-14
992,Kepler-200,b,Transit,2,8.59480500,0.080000,,,,,0.190,,0,1,0,0,18h57m38.38s,284.409920,+41d14m14.9s,41.237465,,13.984,Kepler-band,5678.00,,0.94,2014-05-14
993,Kepler-200,c,Transit,2,10.22215700,0.090000,,,,,0.142,,0,1,0,0,18h57m38.38s,284.409920,+41d14m14.9s,41.237465,,13.984,Kepler-band,5678.00,,0.94,2014-05-14
994,Kepler-201,b,Transit,2,25.67208300,0.175000,,,,,0.219,,0,1,0,0,19h34m30.25s,293.626040,+41d16m22.2s,41.272827,,13.004,Kepler-band,6065.00,1.17,1.23,2014-05-14
995,Kepler-201,c,Transit,2,151.88405800,0.573000,,,,,0.254,,0,1,0,0,19h34m30.25s,293.626040,+41d16m22.2s,41.272827,,13.004,Kepler-band,6065.00,1.17,1.23,2014-05-14
996,Kepler-202,b,Transit,2,4.06942700,0.045000,,,,,0.145,,0,1,0,0,18h51m53.62s,282.973419,+41d19m19.2s,41.322006,,13.872,Kepler-band,4668.00,,0.67,2014-05-14
997,Kepler-202,c,Transit,2,16.28249300,0.113000,,,,,0.165,,0,1,0,0,18h51m53.62s,282.973419,+41d19m19.2s,41.322006,,13.872,Kepler-band,4668.00,,0.67,2014-05-14
998,Kepler-203,b,Transit,3,3.16269700,0.043000,,,,,0.229,,0,1,0,0,19h48m21.59s,297.089977,+41d23m16.9s,41.388039,,13.989,Kepler-band,5821.00,0.98,1.11,2014-05-14
999,Kepler-203,c,Transit,3,5.37064700,0.061000,,,,,0.220,,0,1,0,0,19h48m21.59s,297.089977,+41d23m16.9s,41.388039,,13.989,Kepler-band,5821.00,0.98,1.11,2014-05-14
1000,Kepler-203,d,Transit,3,11.32972000,0.100000,,,,,0.128,,0,1,0,0,19h48m21.59s,297.089977,+41d23m16.9s,41.388039,,13.989,Kepler-band,5821.00,0.98,1.11,2014-05-14
1001,Kepler-204,b,Transit,2,14.40097400,0.117000,,,,,0.226,,0,1,0,0,19h01m23.32s,285.347187,+41d45m42.9s,41.761925,,13.909,Kepler-band,5812.00,0.96,1.24,2014-05-14
1002,Kepler-204,c,Transit,2,25.66059300,0.173000,,,,,0.160,,0,1,0,0,19h01m23.32s,285.347187,+41d45m42.9s,41.761925,,13.909,Kepler-band,5812.00,0.96,1.24,2014-05-14
1003,Kepler-205,b,Transit,2,2.75564000,0.032000,,,,,0.135,,0,1,0,0,19h01m08.91s,285.287111,+41d51m40.2s,41.861172,,13.506,Kepler-band,4321.00,,0.55,2014-05-14
1004,Kepler-205,c,Transit,2,20.30654600,0.122000,,,,,0.146,,0,1,0,0,19h01m08.91s,285.287111,+41d51m40.2s,41.861172,,13.506,Kepler-band,4321.00,,0.55,2014-05-14
1005,Kepler-206,b,Transit,3,7.78198700,0.078000,,,,,0.107,,0,1,0,0,19h26m32.32s,291.634678,+41d50m01.9s,41.833866,,13.484,Kepler-band,5764.00,0.94,1.19,2014-05-14
1006,Kepler-206,c,Transit,3,13.13747100,0.111000,,,,,0.158,,0,1,0,0,19h26m32.32s,291.634678,+41d50m01.9s,41.833866,,13.484,Kepler-band,5764.00,0.94,1.19,2014-05-14
1007,Kepler-206,d,Transit,3,23.44281000,0.163000,,,,,0.106,,0,1,0,0,19h26m32.32s,291.634678,+41d50m01.9s,41.833866,,13.484,Kepler-band,5764.00,0.94,1.19,2014-05-14
1008,Kepler-207,b,Transit,3,1.61186500,0.029000,,,,,0.140,,0,1,0,0,19h20m07.32s,290.030517,+42d09m57.8s,42.166050,,13.182,Kepler-band,5920.00,,1.59,2014-05-14
1009,Kepler-207,c,Transit,3,3.07157100,0.044000,,,,,0.134,,0,1,0,0,19h20m07.32s,290.030517,+42d09m57.8s,42.166050,,13.182,Kepler-band,5920.00,,1.59,2014-05-14
1010,Kepler-207,d,Transit,3,5.86807500,0.068000,,,,,0.295,,0,1,0,0,19h20m07.32s,290.030517,+42d09m57.8s,42.166050,,13.182,Kepler-band,5920.00,,1.59,2014-05-14
1011,Kepler-208,b,Transit,4,4.22864000,0.054000,,,,,0.145,,0,1,0,0,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,,13.749,Kepler-band,6092.00,1.03,1.31,2014-05-14
1012,Kepler-208,c,Transit,4,7.46662300,0.079000,,,,,0.124,,0,1,0,0,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,,13.749,Kepler-band,6092.00,1.03,1.31,2014-05-14
1013,Kepler-208,d,Transit,4,11.13178600,0.103000,,,,,0.107,,0,1,0,0,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,,13.749,Kepler-band,6092.00,1.03,1.31,2014-05-14
1014,Kepler-208,e,Transit,4,16.25945800,0.132000,,,,,0.132,,0,1,0,0,19h35m33.65s,293.890206,+42d31m40.8s,42.528008,,13.749,Kepler-band,6092.00,1.03,1.31,2014-05-14
1015,Kepler-209,b,Transit,2,16.08784500,0.122000,,,,,0.202,,0,1,0,0,19h24m40.69s,291.169537,+42d38m26.9s,42.640812,,13.998,Kepler-band,5513.00,,0.94,2014-05-14
1016,Kepler-209,c,Transit,2,41.74988200,0.231000,,,,,0.277,,0,1,0,0,19h24m40.69s,291.169537,+42d38m26.9s,42.640812,,13.998,Kepler-band,5513.00,,0.94,2014-05-14
1017,Kepler-21,b,Transit,1,2.78575500,0.042507,0.000000,82.580,0.03300,Mass,0.146,12.90000,0,1,0,0,19h09m26.84s,287.361816,+38d42m50.5s,38.714016,108.00,8.250,V (Johnson),6131.00,1.34,1.86,2014-05-14
1018,Kepler-210,b,Transit,2,2.45323400,0.032000,,,,,0.262,,0,1,0,0,19h30m00.81s,292.503389,+43d04m59.3s,43.083149,,13.822,Kepler-band,4559.00,,0.65,2014-05-14
1019,Kepler-210,c,Transit,2,7.97251300,0.070000,,,,,0.323,,0,1,0,0,19h30m00.81s,292.503389,+43d04m59.3s,43.083149,,13.822,Kepler-band,4559.00,,0.65,2014-05-14
1020,Kepler-211,b,Transit,2,4.13857500,0.048000,,,,,0.112,,0,1,0,0,19h01m45.40s,285.439151,+43d10m06.5s,43.168484,,13.283,Kepler-band,5123.00,0.97,0.82,2014-05-14
1021,Kepler-211,c,Transit,2,6.04045000,0.062000,,,,,0.115,,0,1,0,0,19h01m45.40s,285.439151,+43d10m06.5s,43.168484,,13.283,Kepler-band,5123.00,0.97,0.82,2014-05-14
1022,Kepler-212,b,Transit,2,16.25758200,0.133000,,,,,0.097,,0,1,0,0,19h10m29.00s,287.620834,+43d08m30.0s,43.141678,,13.178,Kepler-band,5852.00,1.16,1.46,2014-05-14
1023,Kepler-212,c,Transit,2,31.80517400,0.207000,,,,,0.244,,0,1,0,0,19h10m29.00s,287.620834,+43d08m30.0s,43.141678,,13.178,Kepler-band,5852.00,1.16,1.46,2014-05-14
1024,Kepler-213,b,Transit,2,2.46236000,0.036000,,,,,0.145,,0,1,0,0,19h23m17.80s,290.824182,+44d38m49.9s,44.647186,,13.648,Kepler-band,5696.00,0.94,1.20,2014-05-14
1025,Kepler-213,c,Transit,2,4.82296200,0.057000,,,,,0.209,,0,1,0,0,19h23m17.80s,290.824182,+44d38m49.9s,44.647186,,13.648,Kepler-band,5696.00,0.94,1.20,2014-05-14
1026,Kepler-214,b,Transit,2,15.66054400,0.130000,,,,,0.233,,0,1,0,0,18h59m01.16s,284.754851,+44d57m21.7s,44.956032,,13.949,Kepler-band,6169.00,,1.35,2014-05-14
1027,Kepler-214,c,Transit,2,28.77980000,0.194000,,,,,0.190,,0,1,0,0,18h59m01.16s,284.754851,+44d57m21.7s,44.956032,,13.949,Kepler-band,6169.00,,1.35,2014-05-14
1028,Kepler-215,b,Transit,4,9.36067200,0.084000,,,,,0.145,,0,1,0,0,19h39m53.64s,294.973509,+45d12m49.3s,45.213688,,13.580,Kepler-band,5739.00,0.77,1.03,2014-05-14
1029,Kepler-215,c,Transit,4,14.66710800,0.113000,,,,,0.158,,0,1,0,0,19h39m53.64s,294.973509,+45d12m49.3s,45.213688,,13.580,Kepler-band,5739.00,0.77,1.03,2014-05-14
1030,Kepler-215,d,Transit,4,30.86442300,0.185000,,,,,0.213,,0,1,0,0,19h39m53.64s,294.973509,+45d12m49.3s,45.213688,,13.580,Kepler-band,5739.00,0.77,1.03,2014-05-14
1031,Kepler-215,e,Transit,4,68.16101000,0.314000,,,,,0.156,,0,1,0,0,19h39m53.64s,294.973509,+45d12m49.3s,45.213688,,13.580,Kepler-band,5739.00,0.77,1.03,2014-05-14
1032,Kepler-216,b,Transit,2,7.69364100,0.079000,,,,,0.210,,0,1,0,0,19h34m54.74s,293.728072,+46d07m45.0s,46.129154,,13.998,Kepler-band,6091.00,,1.26,2014-05-14
1033,Kepler-216,c,Transit,2,17.40666900,0.136000,,,,,0.271,,0,1,0,0,19h34m54.74s,293.728072,+46d07m45.0s,46.129154,,13.998,Kepler-band,6091.00,,1.26,2014-05-14
1034,Kepler-217,b,Transit,2,5.37494300,0.065000,,,,,0.199,,0,1,0,0,19h32m09.06s,293.037744,+46d16m39.0s,46.277508,,13.294,Kepler-band,6171.00,,1.80,2014-05-14
1035,Kepler-217,c,Transit,2,8.58600400,0.089000,,,,,0.165,,0,1,0,0,19h32m09.06s,293.037744,+46d16m39.0s,46.277508,,13.294,Kepler-band,6171.00,,1.80,2014-05-14
1036,Kepler-218,b,Transit,2,3.61933700,0.046000,,,,,0.132,,0,1,0,0,19h41m39.07s,295.412811,+46d15m59.3s,46.266472,,13.967,Kepler-band,5502.00,,1.06,2014-05-14
1037,Kepler-218,c,Transit,2,44.69957600,0.248000,,,,,0.280,,0,1,0,0,19h41m39.07s,295.412811,+46d15m59.3s,46.266472,,13.967,Kepler-band,5502.00,,1.06,2014-05-14
1038,Kepler-219,b,Transit,3,4.58551200,0.057000,,,,,0.263,,0,1,0,0,19h14m57.36s,288.738980,+46d45m45.2s,46.762558,,13.764,Kepler-band,5786.00,,1.49,2014-05-14
1039,Kepler-219,c,Transit,3,22.71461300,0.165000,,,,,0.319,,0,1,0,0,19h14m57.36s,288.738980,+46d45m45.2s,46.762558,,13.764,Kepler-band,5786.00,,1.49,2014-05-14
1040,Kepler-219,d,Transit,3,47.90364500,0.272000,,,,,0.251,,0,1,0,0,19h14m57.36s,288.738980,+46d45m45.2s,46.762558,,13.764,Kepler-band,5786.00,,1.49,2014-05-14
1041,Kepler-22,b,Transit,1,289.86230000,0.849000,0.000000,89.764,0.11300,Mass,0.212,14.70000,0,1,0,0,19h16m52.20s,289.217484,+47d53m04.1s,47.884464,190.00,11.664,Kepler-band,5518.00,0.97,0.98,2014-05-14
1042,Kepler-220,b,Transit,4,4.15980700,0.046000,,,,,0.072,,0,1,0,0,19h26m01.50s,291.506237,+46d53m44.8s,46.895779,,13.177,Kepler-band,4632.00,,0.67,2014-05-14
1043,Kepler-220,c,Transit,4,9.03419900,0.076000,,,,,0.140,,0,1,0,0,19h26m01.50s,291.506237,+46d53m44.8s,46.895779,,13.177,Kepler-band,4632.00,,0.67,2014-05-14
1044,Kepler-220,d,Transit,4,28.12239700,0.163000,,,,,0.087,,0,1,0,0,19h26m01.50s,291.506237,+46d53m44.8s,46.895779,,13.177,Kepler-band,4632.00,,0.67,2014-05-14
1045,Kepler-220,e,Transit,4,45.90273300,0.226000,,,,,0.119,,0,1,0,0,19h26m01.50s,291.506237,+46d53m44.8s,46.895779,,13.177,Kepler-band,4632.00,,0.67,2014-05-14
1046,Kepler-221,b,Transit,4,2.79590600,0.037000,,,,,0.153,,0,1,0,0,19h46m37.14s,296.654765,+46d50m07.0s,46.835270,,13.749,Kepler-band,5243.00,0.72,0.82,2014-05-14
1047,Kepler-221,c,Transit,4,5.69058600,0.059000,,,,,0.261,,0,1,0,0,19h46m37.14s,296.654765,+46d50m07.0s,46.835270,,13.749,Kepler-band,5243.00,0.72,0.82,2014-05-14
1048,Kepler-221,d,Transit,4,10.04156000,0.087000,,,,,0.244,,0,1,0,0,19h46m37.14s,296.654765,+46d50m07.0s,46.835270,,13.749,Kepler-band,5243.00,0.72,0.82,2014-05-14
1049,Kepler-221,e,Transit,4,18.36991700,0.130000,,,,,0.235,,0,1,0,0,19h46m37.14s,296.654765,+46d50m07.0s,46.835270,,13.749,Kepler-band,5243.00,0.72,0.82,2014-05-14
1050,Kepler-222,b,Transit,3,3.93698100,0.048000,,,,,0.282,,0,1,0,0,19h11m37.46s,287.906100,+46d56m16.0s,46.937767,,15.063,Kepler-band,5433.00,,0.87,2014-05-14
1051,Kepler-222,c,Transit,3,10.08881000,0.091000,,,,,0.414,,0,1,0,0,19h11m37.46s,287.906100,+46d56m16.0s,46.937767,,15.063,Kepler-band,5433.00,,0.87,2014-05-14
1052,Kepler-222,d,Transit,3,28.08191200,0.180000,,,,,0.329,,0,1,0,0,19h11m37.46s,287.906100,+46d56m16.0s,46.937767,,15.063,Kepler-band,5433.00,,0.87,2014-05-14
1053,Kepler-223,b,Transit,4,7.38410800,0.073000,,,,,0.151,,0,1,0,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14
1054,Kepler-223,c,Transit,4,9.84818300,0.088000,,,,,0.178,,0,1,0,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14
1055,Kepler-223,d,Transit,4,14.78875900,0.116000,,,,,0.266,,0,1,0,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14
1056,Kepler-223,e,Transit,4,19.72173400,0.140000,,,,,0.214,,0,1,0,0,19h53m16.41s,298.318356,+47d16m46.2s,47.279495,,15.344,Kepler-band,5829.00,,1.02,2014-05-14
1057,Kepler-224,b,Transit,4,3.13292400,0.038000,,,,,0.124,,0,1,0,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14
1058,Kepler-224,c,Transit,4,5.92500300,0.058000,,,,,0.278,,0,1,0,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14
1059,Kepler-224,d,Transit,4,11.34939300,0.089000,,,,,0.205,,0,1,0,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14
1060,Kepler-224,e,Transit,4,18.64357700,0.124000,,,,,0.176,,0,1,0,0,19h23m44.23s,290.934287,+47d21m27.4s,47.357601,,15.644,Kepler-band,5018.00,0.74,0.68,2014-05-14
1061,Kepler-225,b,Transit,2,6.73897500,0.056000,,,,,0.107,,0,1,0,0,19h28m46.56s,292.193984,+47d27m25.5s,47.457096,,15.962,Kepler-band,3682.00,,0.48,2014-05-14
1062,Kepler-225,c,Transit,2,18.79423400,0.111000,,,,,0.164,,0,1,0,0,19h28m46.56s,292.193984,+47d27m25.5s,47.457096,,15.962,Kepler-band,3682.00,,0.48,2014-05-14
1063,Kepler-226,b,Transit,3,3.94099700,0.047000,,,,,0.138,,0,1,0,0,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,15.416,Kepler-band,5571.00,0.86,0.80,2014-05-14
1064,Kepler-226,c,Transit,3,5.34955500,0.058000,,,,,0.203,,0,1,0,0,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,15.416,Kepler-band,5571.00,0.86,0.80,2014-05-14
1065,Kepler-226,d,Transit,3,8.10904400,0.076000,,,,,0.109,,0,1,0,0,19h29m30.27s,292.376129,+47d52m51.6s,47.880989,,15.416,Kepler-band,5571.00,0.86,0.80,2014-05-14
1066,Kepler-227,b,Transit,2,9.48801500,0.090000,,,,,0.277,,0,1,0,0,19h27m44.22s,291.934236,+48d08m29.9s,48.141651,,15.347,Kepler-band,5854.00,,1.09,2014-05-14
1067,Kepler-227,c,Transit,2,54.41869400,0.290000,,,,,0.271,,0,1,0,0,19h27m44.22s,291.934236,+48d08m29.9s,48.141651,,15.347,Kepler-band,5854.00,,1.09,2014-05-14
1068,Kepler-228,b,Transit,3,2.56654600,0.038000,,,,,0.136,,0,1,0,0,19h45m08.67s,296.286142,+48d13m28.8s,48.224667,,15.714,Kepler-band,6043.00,,1.01,2014-05-14
1069,Kepler-228,c,Transit,3,4.13444400,0.052000,,,,,0.241,,0,1,0,0,19h45m08.67s,296.286142,+48d13m28.8s,48.224667,,15.714,Kepler-band,6043.00,,1.01,2014-05-14
1070,Kepler-228,d,Transit,3,11.09428600,0.101000,,,,,0.360,,0,1,0,0,19h45m08.67s,296.286142,+48d13m28.8s,48.224667,,15.714,Kepler-band,6043.00,,1.01,2014-05-14
1071,Kepler-229,b,Transit,3,6.25297200,0.062000,,,,,0.196,,0,1,0,0,19h07m59.87s,286.999471,+48d22m32.9s,48.375797,,15.841,Kepler-band,5120.00,,0.73,2014-05-14
1072,Kepler-229,c,Transit,3,16.06863800,0.117000,,,,,0.439,,0,1,0,0,19h07m59.87s,286.999471,+48d22m32.9s,48.375797,,15.841,Kepler-band,5120.00,,0.73,2014-05-14
1073,Kepler-229,d,Transit,3,41.19491200,0.220000,,,,,0.343,,0,1,0,0,19h07m59.87s,286.999471,+48d22m32.9s,48.375797,,15.841,Kepler-band,5120.00,,0.73,2014-05-14
1074,Kepler-23,b,Transit,3,7.10730000,0.075000,,,0.80000,Mass,0.170,,1,1,0,0,19h36m52.54s,294.218924,+49d28m45.2s,49.479225,800.00,13.438,Kepler-band,5828.00,1.11,1.55,2014-05-14
1075,Kepler-23,c,Transit,3,10.74210000,0.099000,,,2.70000,Mass,0.285,,1,1,0,0,19h36m52.54s,294.218924,+49d28m45.2s,49.479225,800.00,13.438,Kepler-band,5828.00,1.11,1.55,2014-05-14
1076,Kepler-23,d,Transit,3,15.27429900,0.124000,,,,,0.196,,1,1,0,0,19h36m52.54s,294.218924,+49d28m45.2s,49.479225,800.00,13.438,Kepler-band,5828.00,1.11,1.55,2014-05-14
1077,Kepler-230,b,Transit,2,32.62555500,0.191000,,,,,0.380,,0,1,0,0,19h02m52.45s,285.718538,+48d30m21.1s,48.505859,,15.082,Kepler-band,5588.00,,0.82,2014-05-14
1078,Kepler-230,c,Transit,2,91.77324200,0.380000,,,,,0.182,,0,1,0,0,19h02m52.45s,285.718538,+48d30m21.1s,48.505859,,15.082,Kepler-band,5588.00,,0.82,2014-05-14
1079,Kepler-231,b,Transit,2,10.06527500,0.074000,,,,,0.154,,0,1,0,0,19h35m53.60s,293.973353,+50d31m54.9s,50.531914,,15.385,Kepler-band,3767.00,0.58,0.49,2014-05-14
1080,Kepler-231,c,Transit,2,19.27156600,0.114000,,,,,0.172,,0,1,0,0,19h35m53.60s,293.973353,+50d31m54.9s,50.531914,,15.385,Kepler-band,3767.00,0.58,0.49,2014-05-14
1081,Kepler-232,b,Transit,2,4.43122200,0.054000,,,,,0.275,,0,1,0,0,19h43m15.88s,295.816158,+51d07m18.3s,51.121742,,15.367,Kepler-band,5847.00,,0.97,2014-05-14
1082,Kepler-232,c,Transit,2,11.37934900,0.101000,,,,,0.342,,0,1,0,0,19h43m15.88s,295.816158,+51d07m18.3s,51.121742,,15.367,Kepler-band,5847.00,,0.97,2014-05-14
1083,Kepler-233,b,Transit,2,8.47238200,0.077000,,,,,0.217,,0,1,0,0,19h45m27.97s,296.366522,+51d19m10.3s,51.319523,,15.339,Kepler-band,5360.00,,0.76,2014-05-14
1084,Kepler-233,c,Transit,2,60.41895500,0.287000,,,,,0.242,,0,1,0,0,19h45m27.97s,296.366522,+51d19m10.3s,51.319523,,15.339,Kepler-band,5360.00,,0.76,2014-05-14
1085,Kepler-234,b,Transit,2,2.71150600,0.040000,,,,,0.330,,0,1,0,0,19h26m36.84s,291.653519,+38d29m40.8s,38.494659,,15.541,Kepler-band,6224.00,,1.11,2014-05-14
1086,Kepler-234,c,Transit,2,7.21205000,0.077000,,,,,0.313,,0,1,0,0,19h26m36.84s,291.653519,+38d29m40.8s,38.494659,,15.541,Kepler-band,6224.00,,1.11,2014-05-14
1087,Kepler-235,b,Transit,4,3.34022200,0.037000,,,,,0.199,,0,1,0,0,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,,15.954,Kepler-band,4255.00,0.59,0.55,2014-05-14
1088,Kepler-235,c,Transit,4,7.82490400,0.065000,,,,,0.114,,0,1,0,0,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,,15.954,Kepler-band,4255.00,0.59,0.55,2014-05-14
1089,Kepler-235,d,Transit,4,20.06054800,0.122000,,,,,0.183,,0,1,0,0,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,,15.954,Kepler-band,4255.00,0.59,0.55,2014-05-14
1090,Kepler-235,e,Transit,4,46.18366900,0.213000,,,,,0.198,,0,1,0,0,19h04m18.98s,286.079103,+39d16m41.9s,39.278313,,15.954,Kepler-band,4255.00,0.59,0.55,2014-05-14
1091,Kepler-236,b,Transit,2,8.29561100,0.065000,,,,,0.140,,0,1,0,0,18h55m27.93s,283.866378,+39d53m53.1s,39.898092,,15.414,Kepler-band,3750.00,0.56,0.51,2014-05-14
1092,Kepler-236,c,Transit,2,23.96812700,0.132000,,,,,0.178,,0,1,0,0,18h55m27.93s,283.866378,+39d53m53.1s,39.898092,,15.414,Kepler-band,3750.00,0.56,0.51,2014-05-14
1093,Kepler-237,b,Transit,2,4.71510600,0.050000,,,,,0.126,,0,1,0,0,18h52m53.13s,283.221387,+40d25m18.6s,40.421834,,15.289,Kepler-band,4861.00,0.70,0.72,2014-05-14
1094,Kepler-237,c,Transit,2,8.10363600,0.071000,,,,,0.186,,0,1,0,0,18h52m53.13s,283.221387,+40d25m18.6s,40.421834,,15.289,Kepler-band,4861.00,0.70,0.72,2014-05-14
1095,Kepler-238,b,Transit,5,2.09087600,0.034000,,,,,0.154,,0,1,0,0,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,,15.084,Kepler-band,5751.00,1.06,1.43,2014-05-14
1096,Kepler-238,c,Transit,5,6.15555700,0.069000,,,,,0.213,,0,1,0,0,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,,15.084,Kepler-band,5751.00,1.06,1.43,2014-05-14
1097,Kepler-238,d,Transit,5,13.23354900,0.115000,,,,,0.274,,0,1,0,0,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,,15.084,Kepler-band,5751.00,1.06,1.43,2014-05-14
1098,Kepler-238,e,Transit,5,23.65400000,,,,0.53400,Mass,0.500,,1,1,0,0,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,,15.084,Kepler-band,5751.00,1.06,1.43,2014-05-14
1099,Kepler-238,f,Transit,5,50.44700000,,,,0.04200,Mass,0.178,,1,1,0,0,19h11m35.31s,287.897113,+40d38m16.1s,40.637815,,15.084,Kepler-band,5751.00,1.06,1.43,2014-05-14
1100,Kepler-239,b,Transit,2,11.76305100,0.095000,,,,,0.208,,0,1,0,0,19h36m48.51s,294.202137,+40d39m48.3s,40.663406,,15.208,Kepler-band,4914.00,0.74,0.76,2014-05-14
1101,Kepler-239,c,Transit,2,56.22809800,0.268000,,,,,0.224,,0,1,0,0,19h36m48.51s,294.202137,+40d39m48.3s,40.663406,,15.208,Kepler-band,4914.00,0.74,0.76,2014-05-14
